screen_name,fullname,text,timestamp,following,followers,num_tweets,location,num_likes,id,date_joined,num_days_joined,days_on_twitter
Jeongbyul_,Jeongbyul ทาสรักยูจองยอน,เตรียมพร้อมอะไรอ่ะอิผี?  #รัฐบาลเตรียมพร้อม,2020-02-13 18:51:02,402,598,51867,ประเทศไทย,1,2885260338,2014-10-31 08:06:00,1944 days 15:54:00.000000000,1944
Py1702,pyx- 🍼 🐱,พร้อมก็เหี้ยเเล้ว พร้อมมา6ปีเเล้วไอสัส #รัฐบาลเตรียมพร้อม,2020-02-13 18:50:30,1044,127,35509,-1,0,3221457074,2015-05-20 07:00:00,1743 days 17:00:00.000000000,1743
KKaearee,รุ่นใหญ่หลงเด็ก,พร้อมและเต็มที่ ตรวจตราเข้มข้น #รัฐบาลเตรียมพร้อม #ไวรัสโคโรน่าสายพันธุ์ใหม่2019https://twitter.com/librareserve/status/1195898556063920130 …,2020-02-13 18:50:17,81,7,95,"กรุงเทพมหานคร, ประเทศไทย",0,878865633626038272,2017-06-24 23:41:00,977 days 00:19:00.000000000,977
_____bbfernn,น้องเห้อ,"เตรียมพร้อมถอยหลังพากันลงจุดต่ำสุดของยุคนี้ เย้เย่  
ปั่นแท๊กให้รัฐเขากันหน่อยเร๊ววว #รัฐบาลเตรียมพร้อม  พร้อมมากๆ พูดมาได้ เฮงซวย!",2020-02-13 18:50:11,176,67,7848,-1,0,446993362,2011-12-26 03:22:00,2984 days 20:38:00.000000000,2984
Py1702,pyx- 🍼 🐱,เห็นพร้อมมา6ปีเเล้วมึงจะพร้อมไรอีกเเค่นี้ยังชิบหายไม่พอเหรอ  #รัฐบาลเตรียมพร้อม,2020-02-13 18:50:08,1044,127,35509,-1,0,3221457074,2015-05-20 07:00:00,1743 days 17:00:00.000000000,1743
Py1702,pyx- 🍼 🐱,หื้มม พร้อมไรอ่ะ พร้อมพาประเทศล่มจม? พร้อมชิบหาย? พร้อมเหี้ย? พร้อมไหนดี #รัฐบาลเตรียมพร้อม,2020-02-13 18:49:38,1044,127,35509,-1,1,3221457074,2015-05-20 07:00:00,1743 days 17:00:00.000000000,1743
n06kung,"3,000 times  ❤️ lover  🍀Stay Strong with Myself 🍀",มีแต่เรื่องเฮ้ .. เฮ้  เห๊ .... #รัฐบาลเตรียมพร้อม https://twitter.com/hengsuaycountry/status/1227984276144058368 …,2020-02-13 18:47:51,515,160,28782,-1,0,90360724,2009-11-16 01:38:00,3754 days 22:22:00.000000000,3754
GrahAnimation,Kritsana Assadong,อันนี้ต้องโทษคุณวิโรจน์ พรรคอนาคตใหม่ ชี้เป้า แท็คนี้เป็นคนแรก จากนั้น ก็อย่างที่เห็นแหละจ้าาาาา 5555555 #รัฐบาลเตรียมพร้อม,2020-02-13 18:47:16,1888,145,2920,Thailand,0,1029660114158989312,2018-08-15 02:24:00,560 days 21:36:00.000000000,560
GhostNote44,Ghost Note,"ฉันพร้อมแล้วเพื่อนเอ๋ย พร้อมจะลุยกันมานานแล้ว ฮ่าฮ่า Go!!!
#รัฐบาลเตรียมพร้อม",2020-02-13 18:45:55,29,5,254,Nowhere,0,1116378505405534208,2019-04-11 09:32:00,321 days 14:28:00.000000000,321
8IcI8yk5dFv2WYq,ใบเฟริน,"เรื่องไปกันใหญ่แล้วท่าน
เคลียกันดีๆเห้อ!เหมือนเด็กขายของเลย #ใจสลาย 55
#รัฐบาลเตรียมพร้อม
#หนังหน้าโรง #ศพหลอนตอนจบ
#minno #nomin #ออฟกัน
#ผบทบต้องลาออกhttp://www.topicza.com/news103255.html?d=14022020&f=88671 …",2020-02-13 18:45:31,4,0,10,-1,1,1227180270232600576,2020-02-11 10:39:18,15 days 13:20:42.000000000,15
kimjeaxx, 🦄,#รัฐบาลเตรียมพร้อม ตายยยยยย,2020-02-13 18:45:16,176,52,8431,-1,0,904038241539571712,2017-09-02 10:48:00,907 days 13:12:00.000000000,907
Rafalemorrol,._.,แด่(^O^)／  #รัฐบาลเตรียมพร้อม pic.twitter.com/xMC9qmYoO7,2020-02-13 18:45:04,128,250,28782,-1,70,904175112349401088,2017-09-02 19:52:00,907 days 04:08:00.000000000,907
jang_jangj,J.,พร้อมยอมรับทุกอย่างเลย!!!  #รัฐบาลเตรียมพร้อม https://twitter.com/zornitsaxx/status/1227998544314765312 …,2020-02-13 18:44:26,392,12,950,"ลาดพร้าว, กรุงเทพมหานคร",0,971211048043790336,2018-03-06 18:28:00,722 days 05:32:00.000000000,722
bobaby_bebe,อิจเป็นกิจวัตร,"ยังมีอะไรให้เตรียมพร้อมอีกวะ​ ทุกวันนี้ถ้าแดกดินแดกหินได้กูแดกแล้วค่ะ​ เศรษฐกิจ​หนังฮีพอๆกับ​รัฐบาล​เลยนะคะ​ รู้ยัง?? 
#รัฐบาลเตรียมพร้อม",2020-02-13 18:44:06,102,75,4187,-1,0,3141880270,2015-04-06 13:32:00,1787 days 10:28:00.000000000,1787
Ohmyboo2,แอคกูมีไว้ส่องผู้ 🌈,#รัฐบาลเตรียมพร้อม เตรียมอะไรพร้อมบ้าง ถามจริง?,2020-02-13 18:44:03,54,83,1268,-1,0,1167776794243551232,2019-08-31 05:31:00,179 days 18:29:00.000000000,179
falc0n0x, 🤬,#รัฐบาลเตรียมพร้อม พร้อมโดนปชช.ด่าหรอ งงใจ 555555,2020-02-13 18:43:50,34,3,393,-1,0,1101039793415184384,2019-02-28 00:41:00,363 days 23:19:00.000000000,363
Fahsang8,Fahsang,เมื่อเห็นผู้ใหญ่ในบ้านอวยรัฐบาล #รัฐบาลเตรียมพร้อม pic.twitter.com/O50yaxUHGU,2020-02-13 18:43:19,22,1,204,"Don Mueang, Bangkok",16,1019599687681126400,2018-07-18 08:08:00,588 days 15:52:00.000000000,588
osh4everain,ไม่ไหวแล้ว,อิดอกขนาดมีปั่นแท็กอวยตัวเองแล้วเหรอ ไม่เคยเห็นอะไรด้านขนาดนี้มาก่อน อิหน้าด้าน #รัฐบาลเตรียมพร้อม,2020-02-13 18:43:09,385,29,62465,-1,0,2438560032,2014-04-11 06:59:00,2147 days 17:01:00.000000000,2147
Rafalemorrol,._.,"ฝากถามลุงตู่ค่ะ (/◕ヮ◕)/
#รัฐบาลเตรียมพร้อม pic.twitter.com/o53VrmRXhP",2020-02-13 18:42:46,128,250,28782,-1,6,904175112349401088,2017-09-02 19:52:00,907 days 04:08:00.000000000,907
RomeX10118637,หลีไม่เอาหลีไม่ทน,พักก่อนแม่หนูอยากให้พักผ่อน #รัฐบาลเตรียมพร้อม,2020-02-13 18:42:10,36,13,4955,ประเทศไทย,1,1043025534437842944,2018-09-20 23:34:00,524 days 00:26:00.000000000,524
Rafalemorrol,._.,"อย่าเเผ่ววววววว!!!
#รัฐบาลเตรียมพร้อม pic.twitter.com/IKGD2GCnIU",2020-02-13 18:41:47,128,250,28782,-1,3,904175112349401088,2017-09-02 19:52:00,907 days 04:08:00.000000000,907
phonemino,Lovehongo,#รัฐบาลเตรียมพร้อม ยุบพรรคอนาคตใหม่ปะ นี้แท๊กIO เหรอ,2020-02-13 18:41:33,360,68,11402,"Bangkok, Thailand",0,2705498960,2014-08-03 19:59:00,2033 days 04:01:00.000000000,2033
Chayaporn4344,เวรย่อมระงับด้วยการต่อยแม่งเลยสัส 😤,พร้อมเตรียมตัวอดแดกตายทั้งประเทศแล้วมั้งอีรัฐบาลหัวควยยยย #รัฐบาลเตรียมพร้อม,2020-02-13 18:41:17,96,28,18198,"กรุงเทพมหานคร, ประเทศไทย",2,704291801406926848,2016-02-29 05:07:00,1458 days 18:53:00.000000000,1458
subhpakit,Subhpakiti,"วันๆเอาแต่ฟิตร่างกาย ทดสอบสมรรถภาพ
แต่ไม่เคยเห็นเอาไปใช้ห่าอะไร
เออลืมไปเคยเอาไปวิ่งไล่ยิ่งม็อบ
#รัฐบาลเตรียมพร้อม https://twitter.com/WassanaNanuam/status/1227431066996109312 …",2020-02-13 18:41:03,104,6,182,Thailand,0,1105812163032080384,2019-03-13 05:45:00,350 days 18:15:00.000000000,350
myjaeeeeh,𝑔𝑔𝑦 ; 𝘩𝑠𝑤,จากใจคนค้าขาย คือแบบเศรษฐกิจมันไม่ไหวแล้วจริงๆนะ แต่ก่อนมันดีกว่านี้ แถมตอนนี้มีโรคระบาดอีก คนก็ยิ่งน้อยลง คนค้าขายก็หมดปัญญาจะทำมาหากิน ขอจริงๆเถอะ ถ้าไม่ช่วยทำให้มันกีขึ้นแล้ว ก็ช่วยอยู่เฉยๆให้คนอื่นเข้ามาทำแทนเถอะนะ  #รัฐบาลเตรียมพร้อม,2020-02-13 18:39:45,225,47,3293,-1,2,1111290028058005504,2019-03-28 08:32:00,335 days 15:28:00.000000000,335
RBookgoon,Ravee Bookgoon,"#รัฐบาลเตรียมพร้อม 01:36 น. ขึ้นเทรนด์4แล้วนะ ไปนอนก่อนนะ ง่วง 
หวังว่าที่ทำให้ดูจะเข้าใจ แล้วไม่ต้องมาถามนะ
ต่อจากนี้ก็ทางใครทางมัน อย่าได้เจอะเจอกันอีกเลย pic.twitter.com/rYS9Zl7Hka",2020-02-13 18:39:27,107,53,8704,-1,1,1095202032082800640,2019-02-11 22:04:00,380 days 01:56:00.000000000,380
bobaby_bebe,อิจเป็นกิจวัตร,"ไม่เคยสมเพช​อะไรขนาดนี้มาก่อน​ เป็นคณะรัฐบาลที่ไร้สมองแบบขั้นสุด​ โง่แล้วอวดฉลาด​ ไม่มีมันสมองและแก่กระโหลกกะลามากๆ
#รัฐบาลเตรียมพร้อม",2020-02-13 18:39:18,102,75,4187,-1,1,3141880270,2015-04-06 13:32:00,1787 days 10:28:00.000000000,1787
wunsdr,𝒘𝒐𝒘𝒖𝒏.,"ตามหา ผญ & ผช 
น้ำหนักเกิน 50 kg.
มีวิธีลด นน. 14วัน ลงประมาณ 8 โล
พิมพ์ น้ำหนัก ส่วนสูง มาเลย หรือทักDMมาเลยนะะะ
#HAPPYJAEHYUNDAY #ใจสลาย
#iPhone #รัฐบาลเตรียมพร้อม
#SeventeenCaratDay
#AllAboutLuv #ValentinewithHRK
#มาเล่นGUNเถอะEP1 #ลดน้ําหนักแบบไม่แดกยาโว้ยย",2020-02-13 18:38:16,433,153,50187,-1,0,3241735662,2015-06-10 17:25:00,1722 days 06:35:00.000000000,1722
